id,course,url,date
30,"Career Related First Degree Programme under CBCSS Second Semester B.S.W. (315) Group 2(b),(2016 Admn-Regular,2015 Admn-Improvement & 2014Admn Supplementary)Degree Examination,July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/94778.pdf,27/10/2020
31,"Career Related First Degree Programme under CBCSS Second Semester B.Sc. Physics and Computer Application (328), Group 2(a), (2016 Admn Regular ,2015 Admn Improvement, 2014 & 2013Admn Supplementary) Degree Examination,July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/26364.pdf,27/10/2020
32,"Career Related First Degree Programme under CBCSS Second Semester B.Sc.Computer Science (320) Group 2(b),(2016 Admn-Regular,2015 Admn- Improvement & 2014 & 2013Admn-Supplementary)Degree Examination,July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/95938.pdf,27/10/2020
33,"SECOND  YEAR B.Sc. DEGREE EXAMINATION,OCTOBER  2017HELD IN FEBRUARY 2018(PART I, PART II & PART III SUBSIDIARY SUBJECTS)",https://exams.keralauniversity.ac.in/Images/Result/2018/06/54671.pdf,27/10/2020
34,"SECOND YEAR B.A. DEGREE EXAMINATIONS (PARTS I & II),SEPTEMBER/OCTOBER 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/95483.pdf,27/10/2020
35,"Career Related First Degree Programme under CBCSS Group 2(a) Second Semester B.Sc Botany and Biotechnology (247)(2016 Admn.Regular,2015 Admn. Improvement/Supplementary,2014 & 2013 Admn.Supplementary)Degree Examination July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/74507.pdf,27/10/2020
36,"Career Related First Degree Programme Under CBCSS Group 2(b) Second Semester B.Com Commerce with Computer Application(138)[2015 Scheme (2016Admn�Regular&2015Admn�Improvement/Supply),2014 Scheme & 2013Scheme-SSupplementary) July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/40809.pdf,27/10/2020
37,Second Semester BBA (195) (2013 ADMISSION � SUPPLEMENTARY ONLY) (2014 Admn. Onwards: 2016 Admn. - Regular � 2015 Admission Improvement & Supplementary �2014 Admn. Suplementary only) Degree Examination July 2017,https://exams.keralauniversity.ac.in/Images/Result/2018/06/49057.pdf,27/10/2020
38,SECOND SEMESTER Career Related First Degree Programme under CBCSS  BBA(195) (PRIOR TO 2013 ADMISSION) (2010&2011 SCHEME�SUPPLEMENTARY ONLY) ) Degree Examination NOVEMBER 2017,https://exams.keralauniversity.ac.in/Images/Result/2018/06/96785.pdf,27/10/2020
39,"Career Related First Degree Programme under CBCSS Group 2(a)Second Semester BPA (Vocal/Veena/Violin/Mridangam/Dance) Degree Examination July 2017 (2013 & 2014 admission-Supplementary,2015 admission- Improvement & 2016 admission-Regular",https://exams.keralauniversity.ac.in/Images/Result/2018/06/50713.pdf,27/10/2020
40,"Career Related First Degree Programme under CBCSS Group 2(a) Second Semester B.A Malayalam & Mass Communication (116) Degree Examination July 2017 (2015 scheme regular, 2013&2014 scheme improvement /supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2018/06/25898.pdf,27/10/2020
41,"Career Related First Degree Programme under CBCSS Group 2(a) Second Semester B.A Communicative Arabic (122) Degree Examination July 2017 (2013 & 2014 admission-Supplementary , 2015 admission- Improvement & 2016 admission-Regular)",https://exams.keralauniversity.ac.in/Images/Result/2018/06/27789.pdf,27/10/2020
42,"Career Related First Degree Programme under CBCSS Group 2(a) Second Semester B.Com Commerce and Tax Procedure and Practice (2016 Admn. Regular, 2015 Admn. Improvement/Supplementary 2014&2013 Admn. Supplementary)Degree Examination July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/64561.pdf,27/10/2020
43,"Career Related First Degree Programme under CBCSS Group 2(a) Second Semester B.Sc Biochemistry & Industrial Microbiology (248) (2016 Admn. Regular, 2015 Admn. Improvement/Supplementary 2014 & 2013 Admn. Supplementary) Degree Examination Jul",https://exams.keralauniversity.ac.in/Images/Result/2018/06/32114.pdf,27/10/2020
44,"Career Related First Degree Programme under CBCSS Group 2(b) Second Semester B.sc Biotechnology (Multimajor)(350) (2016 Admn. Regular, 2015 Admn. Improvement/Supplementary 2014 & 2013 Admn. Supplementary) Degree Examination July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/67474.pdf,27/10/2020
45,"Career Related First Degree Programme under CBCSS Second Semester B.Com Commerce and Tourism and Travel Management (338), Group 2(a), (2016 Admn Regular, 2015 Admn Improvement, 2014 & 2013 Admn Supplementary) Degree Examination July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/97011.pdf,27/10/2020
46,"Career Related First Degree Programme under CBCSS Second Semester B.Sc Chemistry and Industrial Chemistry, Group 2(a), (2016 Admin Regular, 2015 admn Improvement, 2014 &2013 Admin Supplementary) Degree Examination,July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/57933.pdf,27/10/2020
47,"Career Related First Degree Programme under CBCSS Second Semester B.Sc. Hotel Management and Catering Science (242), Group 2(b), (2016 Admn Regular) 2015 Admn Improvement, 2014 & 2013Admn Supplementary) Degree Examination July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/22197.pdf,27/10/2020
48,"Second & Fifth Semester B.Voc. Degree Programme in Tourism & Hospitality Management (352) Degree Examination July 2017(2016 Admn- Regular, 2015 Admn-Improvement/Supplementary and 2014 Admn- Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2018/06/96980.pdf,27/10/2020
49,"Second Year B.Sc. Nursing (Supplementary/Mercy chance) Degree Examination, December 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/53803.pdf,27/10/2020
id,course,url,date
0,"Career Related FDP under CBCSS Second Semester B.Sc Environmental Science & Environment and Water Management, Group 2(a),(2016 Admn Regular, 2015 admn Improvement, 2014 &2013 Admn  Supplementary) Degree Examination July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/91904.pdf,27/10/2020
1,M.Com Previous/Final (Mercy Chance - 1996 scheme � with essay) Degree Examination July/August 2017 (SDE),https://exams.keralauniversity.ac.in/Images/Result/2018/06/29610.pdf,27/10/2020
2,"FOURTH SEMESTER M.TECH SUPPLEMENTARY (2013 & 2008 SCHEME),MERCY CHANCE (2003 SCHEME) DEGREE EXAMINATIONS JULY 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/06/22703.pdf,27/10/2020
3,"FIRST SEMESTER B.Ed. DEGREE EXAMINATION,DECEMBER 2017Valiyam Memorial College of Teacher Education, Chavara (387)(2015 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/06/28291.pdf,27/10/2020
4,"Second Semester CBCS B.Sc. Degree Examination, July 2017 (2016-Regular, 2015 Improvement & 2013 & 2014Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2018/06/71797.pdf,27/10/2020
5,"Second Semester B.A CBCS Degree Examination July 2017(Regular - 2016, Improvement - 2015& Supplementary � 2014 & 2013)",https://exams.keralauniversity.ac.in/Images/Result/2018/06/75681.pdf,27/10/2020
6,FOURTH SEMESTER B.Ed. DEGREE EXAMINATION April 2018(Regular/Supplementary - 2015 SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2018/05/90511.pdf,27/10/2020
7,"Second Semester BCA (332) (2016 Admn-Regular, 2015 Admn-Improvement/Supplementary & 2014 and 2013 Admn-Supplementary) Degree Examination July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/05/32464.pdf,27/10/2020
8,"SECOND SEMESTER POST GRADUATE DEGREE EXAMINATIONS, AUGUST 2017MA Philosophy, Business Economics, Public Administration, Sociology, Political Science, Music, Dance, HRMM.Sc MMCJ & MSW- SOCIAL WORK",https://exams.keralauniversity.ac.in/Images/Result/2018/05/43176.pdf,27/10/2020
9,THIRD SEMESTER MBA DEGREE EXAMINATIONS FEBRUARY 2017REGULAR & SUPPLEMENTARY(2014 & 2009 SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2018/05/24576.pdf,27/10/2020
10,"EIGHTH SEMESTER B.TECH DEGREE EXAMINATION(2008 SCHEME)SUPPLEMENTARY,TRANSITORY & MERCY CHANCEDECEMBER 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/05/10803.pdf,27/10/2020
11,SECOND SEMESTER B.Ed. SPECIAL EDUCATION (INTELLECTUAL DISABILITY) DEGREE EXAMINATION OCTOBER 2017,https://exams.keralauniversity.ac.in/Images/Result/2018/05/93062.pdf,27/10/2020
12,"Second Semester B.Voc. Degree Programme in Software Development (351)Examination(Regular 2016 Admn.,Improvement/supplementary 2015 Admn. Supplementary 2014 Admn)July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/05/22671.pdf,27/10/2020
13,Second Semester BASLP (CBCSS) (Old Scheme) Examination June 2017,https://exams.keralauniversity.ac.in/Images/Result/2018/05/37825.pdf,27/10/2020
14,EIGHTH SEMESTER B.TECH (PART TIME RESTRUCTURED) DEGREE EXAMINATION DECEMBER 2017Supplementary(2008 Scheme),https://exams.keralauniversity.ac.in/Images/Result/2018/05/91713.pdf,27/10/2020
15,"Fourth Semester Career Related First Degree Programme under CBCSS B.Com Commerce  with Computer Application (138), Degree Examination October 2017 (Supplementary)(Priorto 2013 Admn.)Mercy Chance-2010 Admn and Supplementary-2011 & 2012 admn",https://exams.keralauniversity.ac.in/Images/Result/2018/05/29475.pdf,27/10/2020
16,"Second Semester Career Related First Degree Programme under CBCSS B.Com Commerce  with Computer Application(138),Degree Examination October 2017 (Supplementary)(Prior to 2013 Admn.) (Mercy Chance-2010 Admn. and Supplementary - 2011 & 2012",https://exams.keralauniversity.ac.in/Images/Result/2018/05/91753.pdf,27/10/2020
17,"THIRD SEMESTER M.Ed SPECIAL EDUCATION (MENTAL RETARDATION/ INTELLECTUAL DISABILITY) TWO YEAR PROGRAMME DEGREE EXAMINATION, DECEMBER 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/05/81029.pdf,27/10/2020
18,COMBINED FIRST & SECOND SEMESTERB.ARCH DEGREE EXAMINATIONS NOVEMBER 2017 SUPPLEMENTARY(2013 SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2018/05/75075.pdf,27/10/2020
19,"Final Year B.Pharm. (Supplementary) Degree Examination, January 2018",https://exams.keralauniversity.ac.in/Images/Result/2018/05/77133.pdf,27/10/2020
20,NINTH SEMESTER B.ARCH DEGREE EXAMINATIONS APRIL 2018 SUPPLEMENTARY(2013 SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2018/05/85263.pdf,27/10/2020
21,Career Related First Degree Programme under CBCSS Group 2(b) Second  and Fourth Semester BCA (332) (2010 Scheme) Supplementary Degree Examination October 2017,https://exams.keralauniversity.ac.in/Images/Result/2018/05/56667.pdf,27/10/2020
22,"FIFTH SEMESTER M.TECH DEGREE EXAMINATION , APRIL 2017 (2013 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/05/87461.pdf,27/10/2020
23,FIRST SEMESTER B.Ed. DEGREE EXAMINATION OCTOBER 2017 (2013 SCHEME - SUPPLEMENTARY & 2004 SCHEME - MERCY CHANCE),https://exams.keralauniversity.ac.in/Images/Result/2018/05/91873.pdf,27/10/2020
24,FOURTH SEMESTER B.ARCH DEGREE EXAMINATIONS SEPTEMBER 2017REGULAR & SUPPLEMENTARY (2013 SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2018/05/66965.pdf,27/10/2020
25,B. Com Degree Examinations Part III (1996 Scheme � Mercy Chance) December 2017,https://exams.keralauniversity.ac.in/Images/Result/2018/05/59938.pdf,27/10/2020
26,"Second Semester CBCS B.A.Degree Examination, October 2017(supplementary - 2011 & 2012 Admission,Mercy Chance - 2010 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2018/05/95764.pdf,27/10/2020
27,"Second Semester PG Degree ExaminationsAugust 2017 MA Hindi, Tamil, Sanskrit (General), Islamic History MSc Geography, Geology, Statistics, Chemistry, Medicinal Chemistry, Analytical Chemistry, Applied Chemistry",https://exams.keralauniversity.ac.in/Images/Result/2018/05/30780.pdf,27/10/2020
28,"Second Semester PG Degree Examinations August 2017 (2013 & 2014 Admission)MSc Chemistry, Analytical Chemistry, Statistics",https://exams.keralauniversity.ac.in/Images/Result/2018/05/21202.pdf,27/10/2020
29,"Second Semester PG Degree ExaminationsAugust 2017 (Mercy Chance) MSc Chemistry, Analytical Chemistry",https://exams.keralauniversity.ac.in/Images/Result/2018/05/45062.pdf,27/10/2020
30,Career Related First Degree Programme under CBCSS Group 2(a) Fourth Semester B.sc Biochemistry & Industrial Microbiology (248) Degree Examination October 2017(Prior to 2013 Admn.-),https://exams.keralauniversity.ac.in/Images/Result/2018/05/63235.pdf,27/10/2020
31,Career Related First Degree Programme under CBCSS Group 2(a) Fourth Semester B.Sc Botany & Biotechnology (247) Degree Examination October 2017(Prior to 2013 Admn.-),https://exams.keralauniversity.ac.in/Images/Result/2018/05/68249.pdf,27/10/2020
32,Career Related First Degree Programme under CBCSS Group 2(a) Second Semester B.sc Biochemistry & Industrial Microbiology (248) Degree Examination October 2017(Prior to 2013 Admn.-),https://exams.keralauniversity.ac.in/Images/Result/2018/05/37717.pdf,27/10/2020
33,Career Related First Degree Programme under CBCSS Group 2(a) Second Semester B.sc Botany & Biotechnology (247) Degree Examination October 2017(Prior to 2013 Admn.-),https://exams.keralauniversity.ac.in/Images/Result/2018/05/60850.pdf,27/10/2020
34,"First Semester B.Ed. Degree Examination, December 2017(2015 Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2018/05/31334.pdf,27/10/2020
35,"First Semester LLM Degree Examination,November 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/05/73323.pdf,27/10/2020
36,Fourth Semester B.Sc. Computer Science  Degree Examination (prior to 2013) October 2017 (320),https://exams.keralauniversity.ac.in/Images/Result/2018/05/63295.pdf,27/10/2020
37,"M.Phil DegreeExamination in Islamic History,Supplementary October 2017 (2015-2016 Batch)",https://exams.keralauniversity.ac.in/Images/Result/2018/05/36855.pdf,27/10/2020
38,Second Semester B.Sc. Computer Science  Degree Examination (prior to 2013) October 2017 (320),https://exams.keralauniversity.ac.in/Images/Result/2018/05/67671.pdf,27/10/2020
39,Career Related First Degree Programme under CBCSS Group 2(a) Fourth Semester B.A English & Communicative English DegreeExamination (prior to 2013) October 2017 (133),https://exams.keralauniversity.ac.in/Images/Result/2018/05/14976.pdf,27/10/2020
40,Career Related First Degree Programme under CBCSS     Group 2(a) Second Semester B.Com Commerce &Hotel Management And  Catering Degree Examination (prior to 2013) October 2017 (339,https://exams.keralauniversity.ac.in/Images/Result/2018/05/68481.pdf,27/10/2020
41,Career Related First Degree Programme under CBCSS Group 2(a)Second Semester B.A English & Communicative English (133) (Prior to 2013 Admn.)Degree Examination October 2017,https://exams.keralauniversity.ac.in/Images/Result/2018/05/48579.pdf,27/10/2020
42,Career Related First Degree Programme under CBCSS Group 2(a) Fourth Semester B.A Malayalam And Mass Communication DegreeExamination (prior to 2013) October 2017 (116),https://exams.keralauniversity.ac.in/Images/Result/2018/05/26402.pdf,27/10/2020
43,"Second Semester B. Com CBCS Degree Examination July 2017 (2016 Admission Regular,   2015 Admission Improvement and 2013 & 2014 Admission Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2018/05/85648.pdf,27/10/2020
44,"Final M.S  Ayurveda (Ayurveda Vachaspathi) Examination April 2018,Branch- Prasuthathantra and  Streeroga",https://exams.keralauniversity.ac.in/Images/Result/2018/05/84721.pdf,27/10/2020
45,"Fourth Semester B.Voc. Degree Programme in Software Development (351) Degree Examination (Regular 2015 Admn., Improvement/supplementary 2014 Admn.) July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/05/63716.pdf,27/10/2020
46,Ninth Semester Integrated Five Year B.A L.L.B /B.Com .L.L.B /BBA.L.L.B Degree Examination March 2018,https://exams.keralauniversity.ac.in/Images/Result/2018/05/53926.pdf,27/10/2020
47,Third Professional MBBS Part I Examination November 2017,https://exams.keralauniversity.ac.in/Images/Result/2018/05/78398.pdf,27/10/2020
48,"Fourth  Semester LLM Degree Examination,October 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/05/74044.pdf,27/10/2020
49,"Third  Semester MBL Degree Examination,October 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/05/54612.pdf,27/10/2020
id,course,url,date
0,"First Year B.Sc. Nursing (Supplementary / Mercy Chance) Degree Examination, December 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/49968.pdf,27/10/2020
1,"Third Year (3Yr) & Fifth Year (5yr) LL.B Degree (1998 Admns - mercy chance) Examination, September 2017.",https://exams.keralauniversity.ac.in/Images/Result/2018/04/49851.pdf,27/10/2020
2,"Third Year (3Yr) ) LL.B Degree (Prior to 1998 Admns - mercy chance) Examination September 2017,",https://exams.keralauniversity.ac.in/Images/Result/2018/04/93350.pdf,27/10/2020
3,"Final Year BDS Part II (Supplementary- 2008 Scheme & Prior to 2008 Scheme) Degree Examination, December 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/70228.pdf,27/10/2020
4,"FIRST SEMESTER                           MBA DEGREE EXAMINATIONS,MARCH 2017REGULAR AND SUPPLEMENTARY (2014 SCHEME) & (2009 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/47843.pdf,27/10/2020
5,"First Semester and Third Semester BM-MAM (5 Year Integrated course in Management) Degree Examination, April 2017 (2015 Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/43673.pdf,27/10/2020
6,"Fourth Semester B.Sc. Degree Examination, October 2017 (MercyChance - 2010 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/68510.pdf,27/10/2020
7,"Second Semester CBCS B.Sc. Degree Examination, October 2017(supplementary - 2011 & 2012 Admission,Mercy Chance - 2010 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/81192.pdf,27/10/2020
8,"COMBINED FIRST & SECOND SEMESTER SEMESTER B.TECH DEGREE EXAMINATION,JULY 2017UNIVERSITY COLLEGE OF ENGINEERING, KARIAVATTOM",https://exams.keralauniversity.ac.in/Images/Result/2018/04/29655.pdf,27/10/2020
9,"Final Year B.Sc. Nursing (Supplementary / Mercy Chance) Degree Examination, December 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/80228.pdf,27/10/2020
10,FIRST SEMESTERPOST GRADUATE DEGREE EXAMINATIONSFEBRUARY 2017(Prior to 2015 Admn.)MA ENGLISH,https://exams.keralauniversity.ac.in/Images/Result/2018/04/88747.pdf,27/10/2020
11,FIRST SEMESTERPOST GRADUATE DEGREE EXAMINATIONS FEBRUARY 2017MA ENGLISH,https://exams.keralauniversity.ac.in/Images/Result/2018/04/98920.pdf,27/10/2020
12,"First Semester Integrated Five Year B.A LLB /B.Com. LLB / BBA LLB Degree Examination, July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/27534.pdf,27/10/2020
13,"Fourth Semester BPA (Vocal/Veena/Violin/ Mridangam /Dance) Degree Examination, July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/10857.pdf,27/10/2020
14,"FIFTH SEMESTER MCA DEGREE EXAMINATION, NOVEMBER 2017  -  SPECIAL SUPPLEMENTARY (2011 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/43850.pdf,27/10/2020
15,"FIRST SEMESTER Chemistry, Medicinal Chemistry, Analytical Chemistry, Applied Chemistry DEGREE EXAMINATIONS, FEBRUARY 2017 (2013 & 2014 Admission)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/80410.pdf,27/10/2020
16,"FIRST SEMESTER M.Sc ChemistryDEGREE EXAMINATION,FEBRUARY 2017 (Mercy Chance)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/74424.pdf,27/10/2020
17,"FIRST SEMESTER M.Sc Chemistry, Medicinal Chemistry, Analytical Chemistry, Applied ChemistryDEGREE EXAMINATIONS, FEBRUARY 2017 - (REGULAR)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/85285.pdf,27/10/2020
18,"THIRD SEMESTER B.Ed. DEGREE EXAMINATION, OCTOBER 2017(Regular/Supplementary - 2015 SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/76577.pdf,27/10/2020
19,"Fourth Semester B.A English & Communicative English Degree Examination, July 2017 (2013 & 2015 scheme )",https://exams.keralauniversity.ac.in/Images/Result/2018/04/48669.pdf,27/10/2020
20,"Fourth Semester B.Com - Commerce & Hotel Management And Catering (339) Degree Examination, July 2017 (2013,2014 & 2015 Admn)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/79719.pdf,27/10/2020
21,Fifth & Seventh Semester B.P.Ed DegreeExamination November 2017,https://exams.keralauniversity.ac.in/Images/Result/2018/04/94273.pdf,27/10/2020
22,"Fourth Semester B.Sc. Hotel Management and Catering Science (242), Group 2(b),(2015 Admn Regular) (2014 & 2013 Admn Improvement/Supplementary) Degree Examination, July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/74769.pdf,27/10/2020
23,"Fourth  Semester B.Sc Electronics (340) Degree Examination July 2017 (2013 Admission,2014 Admission-Improvement and supplementary ,2015 Admission-Regular )",https://exams.keralauniversity.ac.in/Images/Result/2018/04/64879.pdf,27/10/2020
24,"Fourth Semester B.Sc Physics and Computer Applications, Environmental Science and Environment and Water Management Degree Examinations, July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/91904.pdf,27/10/2020
25,"EIGHTH SEMESTER INTEGRATED FIVE YEAR B Com LLB DEGREE  EXAMINATION, OCTOBER 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/51072.pdf,27/10/2020
26,"FIRST SEMESTER M.Sc PhysicsDEGREE EXAMINATION, FEBRUARY 2017 (2015 & 2016 Admn.)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/44949.pdf,27/10/2020
27,"FIRST SEMESTER M.Sc PhysicsDEGREE EXAMINATION, FEBRUARY 2017(2013 & 2014 Admn.)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/44286.pdf,27/10/2020
28,"Fourth Semester B.Com Commerce and Tax Procedure and Practice (2015Admn. Regular, 2014Admn. Improvement/Supplementary and 2013Admn. Supplementary) Degree Examination, July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/16502.pdf,27/10/2020
29,"Fourth Semester B.Sc Botany and Biotechnology  Degree Examination, July 2017  (2015Admn. Regular,2014 Admn. Improvement/Supplementary and 2013Admn. Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/69491.pdf,27/10/2020
30,"FOURTH SEMESTER B.Tech (Part Time Restructured) DEGREE EXAMINATION, February 2017 - Supplementary(2008 Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/97644.pdf,27/10/2020
31,"SECOND SEMESTER B.Tech (Part Time Restructured) DEGREE EXAMINATION, February 2017 - Supplementary(2008 Scheme)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/57612.pdf,27/10/2020
32,"Fourth Semester B.A Communicative Arabic (122) Degree Examination, July 2017(2014 & 2015 Admn)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/59690.pdf,27/10/2020
33,"Fourth Semester B.Sc Biochemistry & Industrial Microbiology (248) Degree Examination, July 2017(2015Admn.Regular,2014 Admn. Improvement/Supplementary and 2013 Admn. Supplementary)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/31578.pdf,27/10/2020
34,"Career Related First Degree Programme Under CBCSS Group 2(b)Fourth Semester B.Com Commerce with Computer Application (138) [(2013 Admn. Supplementary), (2014 Admn. Improvement/Supply), & (2015 Admn. Regular)] Degree Examination July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/82847.pdf,27/10/2020
35,"FOURTH SEMESTERB.TECH DEGREE EXAMINATION, APRIL 2017 - SUPPLEMENTARY / TRANSITORY & MERCY CHANCE(2008SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/71465.pdf,27/10/2020
36,FIRST YEAR B.Sc.COMPUTER SCIENCE(ANNUAL SCHEME) DEGREE EXAMINATION OCTOBER 2017 - (SDE) -2013 ADMISSION ONWARDS- ONLINE  -(NEW SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2018/04/49081.pdf,27/10/2020
37,"FIRST YEAR B.Sc.COMPUTER SCIENCE(ANNUAL SCHEME) DEGREE EXAMINATION, (SDE) OCTOBER 2017(SUPPLEMENTARY)- (NEW SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/34608.pdf,27/10/2020
38,FIRST YEAR B.Sc.COMPUTER SCIENCE (ANNUAL SCHEME)DEGREE EXAMINATION (SDE)  OCTOBER 2017(SUPPLEMENTARY)PRIOR TO 2013 ADMISSION (OLD SCHEME),https://exams.keralauniversity.ac.in/Images/Result/2018/04/61800.pdf,27/10/2020
39,"FIRST YEAR BACHELOR OF COMPUTERAPPLICATIONS(BCA)(ANNUAL SCHEME) SUPPLEMENTARYDEGREE EXAMINATION, OCTOBER 2017 (SDE) 2013 ADMISSION ONWARDS- ONLINE (NEW SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/25204.pdf,27/10/2020
40,"FIRST YEAR BACHELOR OF COMPUTER APPLICATIONS(BCA)(ANNUAL SCHEME) DEGREE EXAMINATION,  (SDE) OCTOBER 2017 (SUPPLEMENTARY)PRIOR TO 2013 ADMISSION(OLD SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/68357.pdf,27/10/2020
41,"FIRST YEAR BACHELOR OF COMPUTER APPLICATIONS(BCA)(ANNUAL SCHEME)DEGREE EXAMINATION, (SDE) OCTOBER 2017 (SUPPLEMENTARY)2013 ADMISSION ONWARDS(NEW SCHEME)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/94016.pdf,27/10/2020
42,"FOURTH SEMESTER  M.Sc Mathematics DEGREE EXAMINATION,  JULY 2017 (2013 & 2014 admission)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/40799.pdf,27/10/2020
43,"Fourth Semester B.A Journalism & Mass Communication & Video production (129) Degree Examination, July 2017 (2013 , 2014 &2015 Admn)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/85302.pdf,27/10/2020
44,"Fourth Semester B.A Malayalam & Mass Communication Degree Examination, July 2017 (116)  (2013, 2014 &2015 Admn)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/36723.pdf,27/10/2020
45,"Fourth Semester B.Sc. Computer Science (320) Group 2(b), (2015 Admn-Regular,  2014 & 2013 Admns-Supplementary)Degree Examination, July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/50656.pdf,27/10/2020
46,"Fourth Semester BBA (195) 2013 Admission/ 2014 Admission Onwards (Regular/Supplementary)Degree Examination, July 2017",https://exams.keralauniversity.ac.in/Images/Result/2018/04/76042.pdf,27/10/2020
47,"Fourth Semester BCA (Career Related CBCSS) Degree Examination July 2018 (Regular 2015, Improvement /Supplementary 2014 Admn and Supplementary 2013 Admn)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/68375.pdf,27/10/2020
48,"FOURTH SEMESTER M.Sc Mathematics DEGREE EXAMINATION, JULY 2017(2015  admission)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/21260.pdf,27/10/2020
49,"FOURTH SEMESTER M.Sc Physics & MCom DEGREE EXAMINATIONS, JULY 2017 (2014 & 2013 admission)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/90531.pdf,27/10/2020
id,course,url,date
0,"FOURTH SEMESTER MAEconomics DEGREE EXAMINATION,JULY 2017 (2013 & 2014 admission)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/66276.pdf,27/10/2020
1,"FOURTH SEMESTER MA EconomicsDEGREE EXAMINATION, JULY 2017(2015 admission)",https://exams.keralauniversity.ac.in/Images/Result/2018/04/86670.pdf,27/10/2020
